timestamp,AAPL,AMZN,MSFT
2009-07-17,4.594117,4.2925,18.2398
2009-07-20,4.629236,4.4115,18.42002
2009-07-21,4.586852,4.4505,18.6453
2009-07-22,4.745186,4.4395,18.62277
2009-07-23,4.777882,4.6935,19.19347
2009-07-24,4.843577,4.3245,17.60903
2009-07-27,4.846908,4.212,17.35372
2009-07-28,4.84388,4.249,17.62405
2009-07-29,4.844788,4.217,17.87185
2009-07-30,4.928345,4.3045,17.87936
2009-07-31,4.94651,4.288,17.6616
2009-08-03,5.038543,4.372,17.89438
2009-08-04,5.011902,4.29,17.84933
2009-08-05,4.998581,4.2145,17.87936
2009-08-06,4.962252,4.2235,17.61654
2009-08-07,5.010691,4.266,17.69163
2009-08-10,4.986774,4.222,17.5865
2009-08-11,4.929556,4.178,17.36874
2009-08-12,5.004636,4.298,17.66911
2009-08-13,5.098789,4.23,17.73669
2009-08-14,5.049139,4.179,17.79075
2009-08-17,4.831467,4.053,17.45885
2009-08-18,4.964977,4.106,17.80621
2009-08-19,4.983142,4.15,17.85907
2009-08-20,5.035516,4.2045,17.87418
2009-08-21,5.123009,4.25,18.43298
2009-08-24,5.118165,4.225,18.60666
2009-08-25,5.128458,4.2095,18.60666
2009-08-26,5.068212,4.2,18.5387
2009-08-27,5.129972,4.2155,18.64442
2009-08-28,5.148136,4.138,18.63687
2009-08-31,5.092432,4.0595,18.61421
2009-09-01,5.004333,3.958,18.12337
2009-09-02,5.0007,3.907,18.01765
2009-09-03,5.042176,3.923,18.20644
2009-09-04,5.156007,3.9435,18.59156
2009-09-08,5.235326,4.045,18.74259
2009-09-09,5.181135,4.112,18.71238
2009-09-10,5.224124,4.1925,18.87851
2009-09-11,5.212015,4.227,18.77279
2009-09-14,5.259243,4.193,18.87851
2009-09-15,5.302838,4.1775,19.02954
2009-09-16,5.505978,4.535,19.02954
2009-09-17,5.587113,4.522,19.10505
2009-09-18,5.601342,4.514,19.07485
2009-09-21,5.571067,4.528,19.10505
2009-09-22,5.584993,4.6875,19.45997
2009-09-23,5.615873,4.619,19.41466
2009-09-24,5.565013,4.6055,19.58834
2009-09-25,5.521115,4.526,19.29384
2009-09-28,5.635551,4.6105,19.50528
2009-09-29,5.61224,4.586,19.44487
2009-09-30,5.611332,4.668,19.42221
2009-10-01,5.475401,4.552,18.7879
2009-10-02,5.597709,4.4925,18.84831
2009-10-05,5.631616,4.4335,18.60666
2009-10-06,5.75241,4.5455,18.96158
2009-10-07,5.759676,4.6985,18.95403
2009-10-08,5.730007,4.761,19.38446
2009-10-09,5.766336,4.7855,19.29384
2009-10-12,5.776629,4.68,19.42221
2009-10-13,5.752713,4.7415,19.49018
2009-10-14,5.791161,4.873,19.60345
2009-10-15,5.769061,4.8005,20.1698
2009-10-16,5.693073,4.766,20.01122
2009-10-19,5.747869,4.734,19.9055
2009-10-20,6.01731,4.749,19.91306
2009-10-21,6.203799,4.671,20.07163
2009-10-22,6.212276,4.6725,20.07919
2009-10-23,6.17413,5.9245,21.15904
2009-10-26,6.12993,6.232,21.65743
2009-10-27,5.975228,6.1035,21.58947
2009-10-28,5.824765,6.082,21.15904
2009-10-29,5.944349,6.12885,21.31006
2009-10-30,5.706696,5.9405,20.94004
2009-11-02,5.731218,5.942,21.05332
2009-11-03,5.714264,5.9185,20.78902
2009-11-04,5.776629,5.855,21.18924
2009-11-05,5.874113,6.0305,21.49885
2009-11-06,5.883498,6.31,21.53661
2009-11-09,6.099051,6.3335,21.89152
2009-11-10,6.145067,6.5075,21.90663
2009-11-11,6.153241,6.4955,21.98969
2009-11-12,6.115096,6.5265,22.17093
2009-11-13,6.18957,6.6485,22.37481
2009-11-16,6.255569,6.5795,22.30685
2009-11-17,6.26677,6.5625,22.75435
2009-11-18,6.235285,6.5645,22.83779
2009-11-19,6.07029,6.449501,22.58749
2009-11-20,6.052428,6.483,22.46613
2009-11-23,6.232862,6.65,22.70884
2009-11-24,6.189268,6.647,22.68609
2009-11-25,6.181699,6.7015,22.59507
2009-11-27,6.072711,6.587,22.16274
2009-11-30,6.052125,6.7955,22.30685
2009-12-01,5.963119,6.925,22.76194
2009-12-02,5.940716,7.1125,22.58749
2009-12-03,5.948285,7.0585,22.62541
2009-12-04,5.852618,6.879,22.73918
2009-12-07,5.720319,6.7105,22.59507
2009-12-08,5.748172,6.7055,22.42821
2009-12-09,5.988246,6.5655,22.53439
2009-12-10,5.946771,6.769001,22.65575
2009-12-11,5.893488,6.7075,22.64058
2009-12-14,5.963421,6.569,22.83779
2009-12-15,5.878351,6.5115,22.76952
2009-12-16,5.904387,6.418,22.8302
2009-12-17,5.808417,6.3455,22.45096
2009-12-18,5.916496,6.424,23.0274
2009-12-21,6.001265,6.6395,23.14876
2009-12-22,6.065749,6.6875,23.3763
2009-12-23,6.118426,6.947,23.45215
2009-12-24,6.328529,6.9235,23.51283
2009-12-28,6.406334,6.9655,23.64177
2009-12-29,6.330346,6.9705,23.80864
2009-12-30,6.407242,6.824501,23.48249
2009-12-31,6.379693,6.726,23.11842
2010-01-04,6.478992,6.695,23.47491
2010-01-05,6.490194,6.7345,23.48249
2010-01-06,6.386959,6.6125,23.33838
2010-01-07,6.375152,6.5,23.09718
2010-01-08,6.417535,6.676,23.25495
2010-01-11,6.360923,6.5154,22.95914
2010-01-12,6.288567,6.3675,22.80745
2010-01-13,6.377271,6.4555,23.01982
2010-01-14,6.340336,6.3675,23.48249
2010-01-15,6.234376,6.357,23.40664
2010-01-19,6.510174,6.3805,23.58868
2010-01-20,6.409967,6.289,23.20185
2010-01-21,6.299163,6.331,22.76194
2010-01-22,5.986733,6.0715,21.96553
2010-01-25,6.147792,6.0155,22.23859
2010-01-26,6.234679,5.974,22.37511
2010-01-27,6.293411,6.1375,22.50406
2010-01-28,6.033355,6.3015,22.11723
2010-01-29,5.814472,6.2705,21.37392
2010-02-01,5.895305,5.9435,21.54837
2010-02-02,5.929514,5.906,21.58629
2010-02-03,6.031538,5.955,21.71524
2010-02-04,5.81417,5.797,21.11604
2010-02-05,5.917405,5.8695,21.25257
2010-02-08,5.876837,5.8415,21.02502
2010-02-09,5.939505,5.9015,21.24498
2010-02-10,5.907112,5.868,21.22981
2010-02-11,6.014585,6.0045,21.32841
2010-02-12,6.066354,5.983,21.1843
2010-02-16,6.157782,5.8765,21.60342
2010-02-17,6.13205,5.8155,21.7863
2010-02-18,6.143553,5.904,22.07511
2010-02-19,6.105408,5.876,21.92347
2010-02-22,6.067565,5.9005,21.89298
2010-02-23,5.965844,5.862,21.58817
2010-02-24,6.074831,5.986,21.81678
2010-02-25,6.115398,5.91,21.79392
2010-02-26,6.194717,5.92,21.84726
2010-03-01,6.327015,6.227,22.11397
2010-03-02,6.322777,6.2765,21.68724
2010-03-03,6.337309,6.2945,21.68724
2010-03-04,6.379087,6.4265,21.81678
2010-03-05,6.628547,6.4455,21.7844
2010-03-08,6.632483,6.5055,21.81678
2010-03-09,6.751763,6.441,21.94633
2010-03-10,6.806862,6.5255,22.07587
2010-03-11,6.826843,6.679,22.2359
2010-03-12,6.860145,6.591001,22.30448
2010-03-15,6.776588,6.5565,22.31972
2010-03-16,6.795055,6.5895,22.38068
2010-03-17,6.785065,6.567,22.57881
2010-03-18,6.80111,6.638,22.56357
2010-03-19,6.728452,6.5175,22.54833
2010-03-22,6.804138,6.5235,22.55595
2010-03-23,6.913428,6.463,22.76931
2010-03-24,6.944005,6.402,22.59405
2010-03-25,6.861659,6.7365,22.86838
2010-03-26,6.990324,6.753,22.60167
2010-03-29,7.035433,6.756,22.54833
2010-03-30,7.140182,6.82895,22.68549
2010-03-31,7.114449,6.7885,22.31781
2010-04-01,7.143815,6.5905,22.22066
2010-04-05,7.220106,6.574501,22.30448
2010-04-06,7.251894,6.778,22.34258
2010-04-07,7.283985,6.7435,22.36544
2010-04-08,7.264306,7.048,22.7998
2010-04-09,7.320011,7.003,23.11985
2010-04-12,7.335148,7.06,23.1046
2010-04-13,7.339386,7.008,23.20367
2010-04-14,7.43808,7.214,23.48562
2010-04-15,7.535866,7.291,23.52372
2010-04-16,7.489849,7.108551,23.37132
2010-04-19,7.479859,7.1215,23.65326
2010-04-20,7.404778,7.21,23.89711
2010-04-21,7.847691,7.3215,23.87425
2010-04-22,8.06718,7.5045,23.91997
2010-04-23,8.199175,7.1815,23.5923
2010-04-26,8.15891,7.3555,23.70661
2010-04-27,7.933064,7.101,23.50467
2010-04-28,7.919744,6.9675,23.5542
2010-04-29,8.132874,7.0865,23.62507
2010-04-30,7.904304,6.855,23.26844
2010-05-03,8.063546,6.8745,23.5161
2010-05-04,7.831343,6.4915,22.95982
2010-05-05,7.749905,6.5465,22.74645
2010-05-06,7.455034,6.435501,22.08349
2010-05-07,7.140484,6.249,21.49673
2010-05-10,7.689357,6.5645,22.05301
2010-05-11,7.76595,6.523,22.00729
2010-05-12,7.934578,6.6935,22.43402
2010-05-13,7.821655,6.5735,22.28162
2010-05-14,7.68421,6.426651,22.04539
2010-05-17,7.69632,6.4455,22.05301
2010-05-18,7.64001,6.314,21.89035
2010-05-19,7.518307,6.2295,21.6167
2010-05-20,7.198005,5.9855,20.75172
2010-05-21,7.336056,6.136,20.54505
2010-05-24,7.470474,6.106,20.10873
2010-05-25,7.423851,6.243,19.95564
2010-05-26,7.390247,6.1605,19.14425
2010-05-27,7.669981,6.335,19.90206
2010-05-28,7.776849,6.273,19.74896
2010-06-01,7.896432,6.162,19.81786
2010-06-02,7.990889,6.3155,20.25417
2010-06-03,7.96576,6.438,20.56036
2010-06-04,7.748997,6.1385,19.74131
2010-06-07,7.59702,6.1005,19.35858
2010-06-08,7.548279,5.94175,19.2208
2010-06-09,7.362698,5.8955,18.97585
2010-06-10,7.584002,6.1605,19.13659
2010-06-11,7.674825,6.1515,19.6418
2010-06-14,7.698136,6.1915,19.51933
2010-06-15,7.86192,6.342,20.34794
2010-06-16,8.090794,6.345,20.14701
2010-06-17,8.23066,6.2945,20.18528
2010-06-18,8.297264,6.2915,20.23886
2010-06-21,8.179194,6.1275,19.86378
2010-06-22,8.290604,6.11535,19.726
2010-06-23,8.203413,6.0725,19.37236
2010-06-24,8.143773,5.9165,19.13659
2010-06-25,8.074142,6.05,18.77683
2010-06-28,8.122581,5.89,18.60842
2010-06-29,7.755355,5.4305,17.84296
2010-06-30,7.614882,5.463,17.61332
2010-07-01,7.522545,5.548,17.72814
2010-07-02,7.475923,5.457,17.81234
2010-07-06,7.527087,5.503,18.23335
2010-07-07,7.83104,5.6715,18.60077
2010-07-08,7.813481,5.811,18.68459
2010-07-09,7.8598,5.863,18.57781
2010-07-12,7.789262,5.9755,19.00647
2010-07-13,7.623056,6.1825,19.2361
2010-07-14,7.651211,6.165,19.4734
2010-07-15,7.61246,6.103,19.52698
2010-07-16,7.565535,5.9245,19.05239
2010-07-19,7.43475,5.997,19.31265
2010-07-20,7.625781,6.005,19.50402
2010-07-21,7.696925,5.8715,19.22845
2010-07-22,7.841636,6.0035,19.77958
2010-07-23,7.869489,5.9435,19.75662
2010-07-26,7.849507,5.92,19.97861
2010-07-27,7.994823,5.8565,20.02453
2010-07-28,7.900368,5.8565,19.86378
2010-07-29,7.814086,5.843,19.92502
2010-07-30,7.788051,5.8945,19.75662
2010-08-02,7.927312,6.0035,20.15466
2010-08-03,7.929734,6.121,20.02453
2010-08-04,7.961523,6.379,19.69538
2010-08-05,7.922771,6.3915,19.41982
2010-08-06,7.87403,6.416,19.5576
2010-08-09,7.924285,6.4415,19.60353
2010-08-10,7.853443,6.5,19.19018
2010-08-11,7.574315,6.2945,19.02943
2010-08-12,7.622753,6.328,18.74621
2010-08-13,7.541316,6.2345,18.67731
2010-08-16,7.497115,6.3035,18.75386
2010-08-17,7.628203,6.443,19.01551
2010-08-18,7.661505,6.4825,19.10016
2010-08-19,7.564929,6.3785,18.80773
2010-08-20,7.557663,6.388,18.64613
2010-08-23,7.441411,6.33,18.6846
2010-08-24,7.2637,6.2265,18.49991
2010-08-25,7.353312,6.3425,18.54609
2010-08-26,7.274297,6.243,18.33061
2010-08-27,7.314864,6.332,18.41526
2010-08-30,7.341506,6.1895,18.19209
2010-08-31,7.35967,6.2415,18.05742
2010-09-01,7.578553,6.6245,18.39218
2010-09-02,7.634257,6.7605,18.42296
2010-09-03,7.834067,6.9395,18.6923
2010-09-07,7.805004,6.861,18.43835
2010-09-08,7.959706,6.957,18.41526
2010-09-09,7.964247,7.019001,18.47683
2010-09-10,7.97454,7.122,18.3537
2010-09-13,8.084435,7.2535,19.32333
2010-09-14,8.115315,7.2875,19.26176
2010-09-15,8.180708,7.2725,19.32718
2010-09-16,8.37295,7.4065,19.49263
2010-09-17,8.33662,7.41625,19.40798
2010-09-20,8.574576,7.56524,19.56958
2010-09-21,8.590923,7.5365,19.35411
2010-09-22,8.711415,7.5915,18.93855
2010-09-23,8.746837,7.6425,18.80004
2010-09-24,8.849769,8.0365,19.06938
2010-09-27,8.814651,7.9685,19.03282
2010-09-28,8.684471,7.985,18.99242
2010-09-29,8.699911,7.949501,18.8539
2010-09-30,8.590319,7.853,18.84621
2010-10-01,8.553081,7.685501,18.76156
2010-10-04,8.435617,7.7695,18.39987
2010-10-05,8.747441,8.0435,18.73847
2010-10-06,8.755011,7.77,18.80004
2010-10-07,8.755919,7.8135,18.87699
2010-10-08,8.902749,7.7775,18.90777
2010-10-11,8.941802,7.6515,18.92316
2010-10-12,9.038074,7.824,19.10785
2010-10-13,9.086514,7.7585,19.50032
2010-10-14,9.152208,7.7765,19.41567
2010-10-15,9.528517,8.232,19.65423
2010-10-18,9.627212,8.178,19.86971
2010-10-19,9.369577,7.9335,19.31563
2010-10-20,9.401063,7.9335,19.47724
2010-10-21,9.370485,8.2485,19.56189
2010-10-22,9.308424,8.4565,19.52918
2010-10-25,9.349899,8.45,19.38489
2010-10-26,9.325982,8.4975,19.93127
2010-10-27,9.319322,8.3755,20.0467
2010-10-28,9.240911,8.342,20.2237
2010-10-29,9.111944,8.2615,20.52382
2010-11-01,9.208821,8.129001,20.7393
2010-11-02,9.365642,8.2305,21.07789
2010-11-03,9.469785,8.4235,20.80086
2010-11-04,9.635386,8.4465,20.88551
2010-11-05,9.600873,8.538501,20.66234
2010-11-08,9.645981,8.599501,20.63156
2010-11-09,9.569084,8.5135,20.7393
2010-11-10,9.628119,8.6665,20.7316
2010-11-11,9.586341,8.5185,20.53152
2010-11-12,9.325377,8.283999,20.216
2010-11-15,9.295405,7.945,20.16213
2010-11-16,9.130411,7.889,19.98405
2010-11-17,9.097412,7.9175,19.79822
2010-11-18,9.337486,8.2085,20.00534
2010-11-19,9.286021,8.241,19.89114
2010-11-22,9.486738,8.5195,19.92211
2010-11-23,9.346569,8.41,19.4498
2010-11-24,9.530334,8.8625,19.64337
2010-11-26,9.536388,8.875,19.6124
2010-11-29,9.593001,8.974501,19.59691
2010-11-30,9.419832,8.77,19.5582
2010-12-01,9.578773,8.8275,20.16213
2010-12-02,9.631752,8.8265,20.82027
2010-12-03,9.610258,8.783999,20.92092
2010-12-06,9.692301,8.9025,20.78155
2010-12-07,9.633569,8.8385,20.80478
2010-12-08,9.718337,8.8145,21.08352
2010-12-09,9.680494,8.7425,20.96738
2010-12-10,9.704714,8.781,21.16869
2010-12-13,9.738318,8.712501,21.09901
2010-12-14,9.69654,8.697001,21.38549
2010-12-15,9.698658,8.778501,21.56357
2010-12-16,9.725603,8.901999,21.67197
2010-12-17,9.706226,8.879001,21.60229
2010-12-20,9.754665,9.1645,21.5326
2010-12-21,9.814912,9.2375,21.73391
2010-12-22,9.843975,9.238,21.82489
2010-12-23,9.796747,9.1295,21.91199
2010-12-27,9.829443,9.107,21.73391
2010-12-28,9.85336,9.0545,21.68746
2010-12-29,9.847911,9.1685,21.65648
2010-12-30,9.798564,9.1375,21.56357
2010-12-31,9.765262,9.0,21.61003
2011-01-03,9.977485,9.211,21.66423
2011-01-04,10.02956,9.2505,21.74746
2011-01-05,10.1116,9.371,21.67971
2011-01-06,10.10343,9.293,22.31462
2011-01-07,10.17578,9.274501,22.14428
2011-01-10,10.36742,9.234,21.85005
2011-01-11,10.3429,9.217,21.76488
2011-01-12,10.42706,9.204,22.10556
2011-01-13,10.4652,9.2765,21.82683
2011-01-14,10.54997,9.4375,21.91199
2011-01-18,10.31292,9.5625,22.19073
2011-01-19,10.25813,9.3435,22.04362
2011-01-20,10.07164,9.098001,21.95265
2011-01-21,9.891203,8.871,21.6952
2011-01-24,10.21605,8.842501,21.97394
2011-01-25,10.33563,8.835,22.02814
2011-01-26,10.4098,8.7695,22.28365
2011-01-27,10.39042,9.2225,22.35333
2011-01-28,10.17518,8.557,21.48692
2011-01-31,10.27266,8.482,21.47066
2011-02-01,10.44552,8.6055,21.67197
2011-02-02,10.42403,8.6765,21.63326
2011-02-03,10.39739,8.6855,21.40872
2011-02-04,10.49003,8.7965,21.50163
2011-02-07,10.6529,8.8215,21.83457
2011-02-08,10.75341,9.153,21.89845
2011-02-09,10.84303,9.265,21.65648
2011-02-10,10.73343,9.3105,21.29258
2011-02-11,10.80337,9.462501,21.09901
2011-02-14,10.87391,9.521,21.08352
2011-02-15,10.8957,9.4515,20.99785
2011-02-16,10.99349,9.331,21.04458
2011-02-17,10.84726,9.388,21.19256
2011-02-18,10.61294,9.325,21.07573
2011-02-22,10.25116,9.021,20.70967
2011-02-23,10.37256,8.834,20.70967
2011-02-24,10.38043,8.8875,20.84987
2011-02-25,10.54028,8.862,20.67852
2011-02-28,10.69317,8.6645,20.70188
2011-03-01,10.5751,8.472,20.37477
2011-03-02,10.66017,8.601001,20.31246
2011-03-03,10.88541,8.6395,20.40592
2011-03-04,10.89873,8.5835,20.21121
2011-03-07,10.75826,8.454,20.03207
2011-03-08,10.77037,8.344501,20.18005
2011-03-09,10.67076,8.4525,20.16448
2011-03-10,10.49517,8.307,19.79063
2011-03-11,10.65623,8.403501,20.00092
2011-03-14,10.70376,8.3365,20.00871
2011-03-15,10.45763,8.254001,19.77505
2011-03-16,9.990806,8.235,19.30774
2011-03-17,10.13098,8.0485,19.29995
2011-03-18,10.01079,8.091001,19.31553
2011-03-21,10.27205,8.22625,19.72832
2011-03-22,10.32957,8.13,19.70106
2011-03-23,10.26872,8.266001,19.89188
2011-03-24,10.44371,8.555,20.10217
2011-03-25,10.64261,8.549,19.95419
2011-03-28,10.60931,8.467501,19.79063
2011-03-29,10.62505,8.731,19.85294
2011-03-30,10.55451,8.971,19.9464
2011-03-31,10.55088,9.0065,19.77505
2011-04-01,10.4313,9.0065,19.84515
2011-04-04,10.32927,9.147,19.89967
2011-04-05,10.25964,9.2645,20.0788
2011-04-06,10.23391,9.138,20.36698
2011-04-07,10.23512,9.245501,20.40592
2011-04-08,10.14369,9.2355,20.30467
2011-04-11,10.01472,9.202,20.23457
2011-04-12,10.06316,9.024,19.96976
2011-04-13,10.17608,9.1145,19.96198
2011-04-14,10.06377,9.091001,19.79842
2011-04-15,9.913606,9.0005,19.75947
2011-04-18,10.04651,8.917,19.53361
2011-04-19,10.22846,8.941001,19.58813
2011-04-20,10.36621,9.1935,20.06323
2011-04-21,10.61718,9.2945,19.8763
2011-04-25,10.68711,9.271,19.9464
2011-04-26,10.6087,9.115001,20.39813
2011-04-27,10.60053,9.8315,20.54611
2011-04-28,10.4976,9.753501,20.80313
2011-04-29,10.59992,9.7905,20.18784
2011-05-02,10.48337,10.0595,19.98534
2011-05-03,10.54149,9.9225,20.10217
2011-05-04,10.58297,9.9985,20.29688
2011-05-05,10.4976,9.8555,20.08659
2011-05-06,10.49487,9.88,20.1489
2011-05-09,10.52333,10.04,20.11774
2011-05-10,10.57934,10.197,19.99313
2011-05-11,10.51213,10.219,19.75169
2011-05-12,10.49215,10.3035,19.72053
2011-05-13,10.30838,10.128,19.49467
2011-05-16,10.09041,9.6255,19.13639
2011-05-17,10.17639,9.7405,19.22263
2011-05-18,10.28931,9.8545,19.3559
2011-05-19,10.30929,9.940249,19.37942
2011-05-20,10.14853,9.9325,19.19911
2011-05-23,10.12371,9.811,18.94824
2011-05-24,10.0568,9.663501,18.93256
2011-05-25,10.19576,9.613,18.96392
2011-05-26,10.14187,9.75,19.34022
2011-05-27,10.21483,9.7065,19.41078
2011-05-31,10.53029,9.8345,19.60677
2011-06-01,10.46006,9.61975,19.15207
2011-06-02,10.47792,9.6825,18.98744
2011-06-03,10.39739,9.416,18.74441
2011-06-06,10.23391,9.2845,18.82281
2011-06-07,10.05226,9.377501,18.86201
2011-06-08,10.05832,9.4025,18.76793
2011-06-09,10.03561,9.484,18.78361
2011-06-10,9.866378,9.3265,18.58762
2011-06-13,9.88757,9.3145,18.84633
2011-06-14,10.06437,9.498,18.98744
2011-06-15,9.892111,9.299,18.61114
2011-06-16,9.843975,9.1825,18.81105
2011-06-17,9.695631,9.3185,19.0188
2011-06-20,9.546077,9.386001,19.18343
2011-06-21,9.848213,9.7115,19.41078
2011-06-22,9.766775,9.5815,19.32454
2011-06-23,10.02774,9.708,19.30886
2011-06-24,9.880002,9.627501,19.05016
2011-06-27,10.05226,10.0625,19.75572
2011-06-28,10.14974,10.1175,20.22609
2011-06-29,10.11281,10.209,20.08498
2011-06-30,10.16216,10.2245,20.38288
2011-07-01,10.39194,10.4745,20.39856
2011-07-05,10.57873,10.6595,20.4064
2011-07-06,10.64927,10.7095,20.64159
2011-07-07,10.81396,10.837,20.98653
2011-07-08,10.88995,10.914,21.10412
2011-07-11,10.71708,10.6275,20.87678
2011-07-12,10.70952,10.5615,20.80622
2011-07-13,10.83879,10.675,20.87678
2011-07-14,10.83122,10.519,20.75134
2011-07-15,11.04768,10.6435,20.99437
2011-07-18,11.31651,10.5765,20.84542
2011-07-19,11.40885,10.903,21.59018
2011-07-20,11.71311,10.7775,21.21388
2011-07-21,11.72491,10.6605,21.24524
2011-07-22,11.90686,10.826,21.58234
2011-07-25,12.06429,10.6745,21.88024
2011-07-26,12.21294,10.709,22.01351
2011-07-27,11.88537,11.1259,21.42555
2011-07-28,11.86206,11.195,21.73129
2011-07-29,11.82149,11.126,21.48042
2011-08-01,12.01131,11.066,21.37851
2011-08-02,11.77396,10.585,21.01005
2011-08-03,11.88476,10.498,21.10412
2011-08-04,11.42459,10.074,20.33585
2011-08-05,11.31106,10.135,20.13202
2011-08-08,10.69317,9.685,19.19127
2011-08-09,11.32287,10.2545,20.05362
2011-08-10,11.01044,9.7065,18.97176
2011-08-11,11.31349,9.918,19.74788
2011-08-12,11.41309,10.115,19.67732
2011-08-15,11.60745,10.1475,19.99874
2011-08-16,11.51875,9.884,19.99874
2011-08-17,11.51754,9.7965,19.91985
2011-08-18,11.08189,9.126,19.46229
2011-08-19,10.77854,8.9465,18.97317
2011-08-22,10.79095,8.877,18.91794
2011-08-23,11.31046,9.677501,19.50173
2011-08-24,11.38857,9.6865,19.64374
2011-08-25,11.31409,9.601501,19.3834
2011-08-26,11.6126,9.9635,19.91985
2011-08-29,11.80605,10.3265,20.38531
2011-08-30,11.80665,10.546,20.69298
2011-08-31,11.65044,10.7615,20.98487
2011-09-01,11.5354,10.627,20.6772
2011-09-02,11.32408,10.5,20.35375
2011-09-06,11.49634,10.809,20.12497
2011-09-07,11.62319,10.995,20.51153
2011-09-08,11.62955,10.863,20.68509
2011-09-09,11.42792,10.5695,20.30642
2011-09-12,11.5024,10.828,20.42475
2011-09-13,11.64408,10.9765,20.54309
2011-09-14,11.78576,11.1285,20.90598
2011-09-15,11.89657,11.339,21.29255
2011-09-16,12.12484,11.965,21.39511
2011-09-19,12.46179,12.0845,21.46611
2011-09-20,12.51689,11.6625,21.28466
2011-09-21,12.47723,11.5935,20.50364
2011-09-22,12.1648,11.1615,19.76996
2011-09-23,12.23988,11.1805,19.76996
2011-09-26,12.20567,11.4925,20.06975
2011-09-27,12.0873,11.2105,20.25119
2011-09-28,12.01918,11.4855,20.17625
2011-09-29,11.82421,11.122,20.07763
2011-09-30,11.54418,10.8115,19.63585
2011-10-03,11.34073,10.599,19.35184
2011-10-04,11.27716,10.625,19.99085
2011-10-05,11.45123,10.9749,20.42475
2011-10-06,11.42459,11.0755,20.77976
2011-10-07,11.19542,11.237,20.70876
2011-10-10,11.77093,11.566,21.2531
2011-10-11,12.11848,11.774,21.30044
2011-10-12,12.176,11.8405,21.26888
2011-10-13,12.36491,11.8075,21.44244
2011-10-14,12.77573,12.3355,21.51344
2011-10-17,12.71488,12.1165,21.28466
2011-10-18,12.783,12.194,21.545
2011-10-19,12.06792,11.5765,21.40299
2011-10-20,11.96771,11.6805,21.332
2011-10-21,11.89384,11.739,21.42666
2011-10-24,12.28438,11.8805,21.45033
2011-10-25,12.04219,11.3575,21.15055
2011-10-26,12.12786,9.92,20.97699
2011-10-27,12.25169,10.339,21.49766
2011-10-28,12.25956,10.866,21.28466
2011-10-31,12.25441,10.6755,21.00854
2011-11-01,12.00404,10.60525,20.50364
2011-11-02,12.03129,10.781,20.51942
2011-11-03,12.20264,10.9145,20.92965
2011-11-04,12.11697,10.824,20.70876
2011-11-07,12.10153,10.85,21.14266
2011-11-08,12.29831,10.8995,21.42666
2011-11-09,11.96681,10.561,20.66931
2011-11-10,11.66225,10.5395,20.73243
2011-11-11,11.64408,10.8695,21.22943
2011-11-14,11.48181,10.9465,21.1111
2011-11-15,11.77154,10.8915,21.25417
2011-11-16,11.64862,10.5995,20.72163
2011-11-17,11.42581,10.226,20.30036
2011-11-18,11.35103,9.857,20.10959
2011-11-21,11.1715,9.462501,19.87114
2011-11-22,11.39856,9.617,19.70422
2011-11-23,11.11035,9.4495,19.44987
2011-11-25,11.00681,9.12,19.31475
2011-11-28,11.38675,9.7075,19.76781
2011-11-29,11.29835,9.4195,19.74397
2011-11-30,11.57082,9.6145,20.33215
2011-12-01,11.74429,9.856501,20.0937
2011-12-02,11.79788,9.8015,20.04601
2011-12-05,11.89808,9.812,20.42753
2011-12-06,11.83572,9.599501,20.39574
2011-12-07,11.77941,9.766001,20.34805
2011-12-08,11.82694,9.524,20.18908
2011-12-09,11.91655,9.6515,20.42753
2011-12-12,11.86266,9.476001,20.27651
2011-12-13,11.77093,9.0255,20.47522
2011-12-14,11.50997,9.010501,20.3401
2011-12-15,11.47212,9.063,20.31625
2011-12-16,11.53509,9.063,20.66599
2011-12-19,11.57112,8.9665,20.29241
2011-12-20,11.98709,9.126,20.68983
2011-12-21,12.00223,8.717501,20.47522
2011-12-22,12.0658,8.9515,20.51497
2011-12-23,12.21051,8.864,20.68983
2011-12-27,12.30739,8.8135,20.69778
2011-12-28,12.18962,8.6945,20.52291
2011-12-29,12.2647,8.693,20.68188
2011-12-30,12.26107,8.655001,20.63419
2012-01-03,12.44968,8.9515,21.27404
2012-01-04,12.51659,8.8755,21.77877
2012-01-05,12.65554,8.8805,22.00133
2012-01-06,12.78784,9.1305,22.33914
2012-01-09,12.76756,8.928,22.04902
2012-01-10,12.81327,8.967,22.1285
2012-01-11,12.79238,8.945,22.03312
2012-01-12,12.75727,8.7965,22.25568
2012-01-13,12.70943,8.921,22.45439
2012-01-17,12.85747,9.083,22.46234
2012-01-18,12.99098,9.472,22.43849
2012-01-19,12.94981,9.7225,22.35106
2012-01-20,12.72427,9.5465,23.61486
2012-01-23,12.93952,9.3045,23.63076
2012-01-24,12.7276,9.35,23.32077
2012-01-25,13.5223,9.39,23.49564
2012-01-26,13.46084,9.6658,23.44795
2012-01-27,13.54107,9.7685,23.23334
2012-01-30,13.71454,9.6075,23.53538
2012-01-31,13.81959,9.722,23.47179
2012-02-01,13.81081,8.973001,23.75794
2012-02-02,13.77842,9.086,23.80563
2012-02-03,13.91647,9.384,24.03613
2012-02-06,14.04634,9.157001,24.00434
2012-02-07,14.19348,9.2095,24.12357
2012-02-08,14.43113,9.274,24.36997
